age,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,international_reputation,weak_foot,skill_moves,release_clause_eur,team_jersey_number,contract_valid_until,pace,shooting,passing,dribbling,defending,physic,att_work_rate,def_work_rate,growth,preferred_foot_Left,preferred_foot_Right
1.0,0.03977360822253302,0.1970696055831479,-0.23062460493951292,-0.3324328014464457,0.4300001406046371,-0.3047030310565538,0.07510985693361602,0.14354710962154535,-0.07383516880573615,0.25375884944673965,0.1083475383749805,0.12500509078186872,0.054175283400435266,-0.21857846827183358,-0.12188962642398143,-0.19275270648853698,0.24317850795616427,0.33622369878362396,0.1620369759540951,0.25109555586831034,0.40581033547285894,-0.09469610925565795,-0.15568721237098024,-0.8734939929810562,-0.007641648711042286,0.007641648711042269
0.03977360822253302,1.0,0.7431925273811707,0.08164041817896737,0.07404923511781605,0.03304397852913264,0.009702311124238232,0.011487324558953245,0.0251890018353914,-0.06574250153730833,0.03306055436014204,-0.09971232172852654,-0.2693960427561019,0.01184759362888502,-0.038395189575623476,0.0006692117457967256,-0.4029046022166745,-0.19972097370791217,-0.2570965561871999,-0.39341081493113533,0.22999572802226229,0.47876398470630616,0.07384970334169658,-0.07029597481094178,-0.029758292276146618,-0.04016737105828767,0.0401673710582889
0.1970696055831479,0.7431925273811707,1.0,0.03007676169939778,0.011962031949284349,0.14730392619564114,-0.004648323537653709,0.050436528358431244,0.06920494731202813,-0.06455653411920056,0.08613008756332519,-0.05960564479500202,-0.19334000898800485,0.04507860395925146,-0.08723393958517492,-0.0162866048536809,-0.3536568222647657,-0.09570631571158558,-0.15358980282487353,-0.28396345554000224,0.234138423159138,0.5697265429215967,0.03774943233521971,-0.10690238492842633,-0.18670181200139363,-0.04344517537317889,0.04344517537317895
-0.23062460493951292,0.08164041817896737,0.03007676169939778,1.0,0.43536660921837944,-0.19756359650758,0.00028531332055590895,-0.07155234263805488,-0.03642492657296422,-0.008124838351322217,-0.027531439228071643,-0.04621676424795789,-0.09980160891554596,-0.06532724141297015,0.0038849363546718052,-0.10434131307186768,-0.020038661023759837,-0.10945468609855921,-0.13772140916730014,-0.12016269826390359,-0.03483201776129764,-0.046953620172412364,0.0063330277551410675,-0.00246238627911173,0.24369167130763839,-0.01640049885422607,0.01640049885422607
-0.3324328014464457,0.07404923511781605,0.011962031949284349,0.43536660921837944,1.0,-0.11108135542027558,0.18599471658220407,0.034421054743923096,0.02261629928922288,0.02940711647452348,0.012233655624268546,-0.03619834402895348,-0.013905581478073631,0.043002876266559804,0.0228555322647778,-0.04637624568651537,0.02293233473515423,-0.0614565630716035,-0.08891369601472653,-0.03886277947704557,-0.04030930648706463,-0.06703201485223549,0.018403303481425624,0.019337122041612878,0.34669376586150424,0.001377513658880094,-0.001377513658880077
0.4300001406046371,0.03304397852913264,0.14730392619564114,-0.19756359650758,-0.11108135542027558,1.0,0.6441199018791484,0.6623338492799494,0.5854055665814935,0.014438881482054418,0.4816948129659734,0.22763078074154358,0.5211129380887304,0.6492479989474581,-0.17514416585520173,0.1784865119942202,0.1806472837204899,0.5388107713293636,0.7225201375762049,0.6454564500150157,0.3077302151369608,0.47191291654147416,-0.18100524944815166,-0.1659583354319239,-0.5050955328793526,0.016904337208998355,-0.016904337208998404
-0.3047030310565538,0.009702311124238232,-0.004648323537653709,0.00028531332055590895,0.18599471658220407,0.6441199018791484,1.0,0.590777500589067,0.47584145518458293,0.08362837883604103,0.3357748642234862,0.14574677024932647,0.40121334065940195,0.5969765884781589,0.018528157962409055,0.2668667137122854,0.23552636153655018,0.3314774414284548,0.447017965431928,0.48157001224752094,0.129354882404083,0.12228144723514574,-0.0888571712686778,-0.051037064537057225,0.3348363203489856,0.019314768092580193,-0.019314768092580203
0.07510985693361602,0.011487324558953245,0.050436528358431244,-0.07155234263805488,0.034421054743923096,0.6623338492799494,0.590777500589067,1.0,0.8592407089782277,0.06061516964057634,0.6289574943070834,0.16768816360519506,0.394987862873765,0.9929172167683114,-0.0798801114963728,0.2142459408397783,0.17800960755286538,0.3730183148925213,0.4782143217849414,0.46118750263965264,0.14171089007777762,0.21486859414765724,-0.11545068322875358,-0.09106679849843338,-0.14932588133470265,0.008954246479061064,-0.008954246479061082
0.14354710962154535,0.0251890018353914,0.06920494731202813,-0.03642492657296422,0.02261629928922288,0.5854055665814935,0.47584145518458293,0.8592407089782277,1.0,0.03625615849170181,0.654435688844153,0.14515686667457464,0.33121597555280724,0.8561799093151542,-0.06579930030746114,0.1559020948135447,0.11983202393734348,0.3218842164090751,0.4249756981129426,0.3956431601269005,0.15038649969389886,0.20336605012475847,-0.09740218574818155,-0.09421389849336008,-0.18424357489672488,0.010912087274599008,-0.01091208727459902
-0.07383516880573615,-0.06574250153730833,-0.06455653411920056,-0.008124838351322217,0.02940711647452348,0.014438881482054418,0.08362837883604103,0.06061516964057634,0.03625615849170181,1.0,0.035322289911712844,0.08670129207753326,0.16875374058902945,0.058138395417281025,0.05158816719937438,0.016744167568564835,0.04249519223305745,0.27085455241378875,0.09493085941730965,0.1580819937779596,-0.2983615794332576,-0.16816062556819555,-0.002947105807129033,0.042970098785603886,0.07657118760193514,-0.014076352134560861,0.01407635213456109
0.25375884944673965,0.03306055436014204,0.08613008756332519,-0.027531439228071643,0.012233655624268546,0.4816948129659734,0.3357748642234862,0.6289574943070834,0.654435688844153,0.035322289911712844,1.0,0.12956582937163638,0.2767492416358029,0.6090831918308112,-0.05773547237644283,0.04722849517312404,0.004096647464552405,0.2885907000512872,0.37613963029220704,0.3178079205072088,0.13151880691696047,0.16040614333417838,-0.07024447143329508,-0.08870234972781825,-0.2145239055746836,-0.008104410935270484,0.008104410935270479
0.1083475383749805,-0.09971232172852654,-0.05960564479500202,-0.04621676424795789,-0.03619834402895348,0.22763078074154358,0.14574677024932647,0.16768816360519506,0.14515686667457464,0.08670129207753326,0.12956582937163638,1.0,0.26140234570362453,0.16307103102128395,-0.025585977042088082,0.027745662900179924,0.15101731999853565,0.3137955194340503,0.27532056048285003,0.304211169283033,-0.10810533233323825,-0.010201648501798328,-0.07115234529556852,-0.014200985815110354,-0.11596226525492617,-0.1261461786477459,0.1261461786477459
0.12500509078186872,-0.2693960427561019,-0.19334000898800485,-0.09980160891554596,-0.013905581478073631,0.5211129380887304,0.40121334065940195,0.394987862873765,0.33121597555280724,0.16875374058902945,0.2767492416358029,0.26140234570362453,1.0,0.3867449376307932,-0.03590567331799097,0.09514691801094327,0.41154157567901944,0.6361310193311098,0.6135115414419192,0.7251136712058683,-0.2156151211115622,-0.07619303849845421,-0.17556812084136716,0.033981567346942076,-0.1892471753254162,0.045461513409039575,-0.045461513409039575
0.054175283400435266,0.01184759362888502,0.04507860395925146,-0.06532724141297015,0.043002876266559804,0.6492479989474581,0.5969765884781589,0.9929172167683114,0.8561799093151542,0.058138395417281025,0.6090831918308112,0.16307103102128395,0.3867449376307932,1.0,-0.07564811278275445,0.22362159652976593,0.17574855552377108,0.3628212957506077,0.4676198665178202,0.452863266601916,0.1406191911173551,0.20383763297842075,-0.11082611420646948,-0.08822697096359083,-0.12621158453716708,0.009493968267009002,-0.009493968267009016
-0.21857846827183358,-0.038395189575623476,-0.08723393958517492,0.0038849363546718052,0.0228555322647778,-0.17514416585520173,0.018528157962409055,-0.0798801114963728,-0.06579930030746114,0.05158816719937438,-0.05773547237644283,-0.025585977042088082,-0.03590567331799097,-0.07564811278275445,1.0,0.02307858865675035,0.021977846872941673,-0.03410784297701256,-0.11032011908357295,-0.04438908082208012,-0.13787723377941905,-0.18516126781886888,0.02673222209035275,0.047859092061927226,0.23665755778175843,-0.0023476411581918556,0.002347641158191834
-0.12188962642398143,0.0006692117457967256,-0.0162866048536809,-0.10434131307186768,-0.04637624568651537,0.1784865119942202,0.2668667137122854,0.2142459408397783,0.1559020948135447,0.016744167568564835,0.04722849517312404,0.027745662900179924,0.09514691801094327,0.22362159652976593,0.02307858865675035,1.0,0.09712814013014068,0.07083628904374513,0.10124152360682089,0.11959375189255353,0.02751275318705966,0.03426902274328324,-0.026618720367107017,-0.006837540107173088,0.0812358468480067,0.013584828284620824,-0.013584828284621132
-0.19275270648853698,-0.4029046022166745,-0.3536568222647657,-0.020038661023759837,0.02293233473515423,0.1806472837204899,0.23552636153655018,0.17800960755286538,0.11983202393734348,0.04249519223305745,0.004096647464552405,0.15101731999853565,0.41154157567901944,0.17574855552377108,0.021977846872941673,0.09712814013014068,1.0,0.3424726765835647,0.24449566671360332,0.5262665447576557,-0.3284551864444759,-0.1886245446736012,-0.20341279559757194,0.08431863381868067,0.043212807109970906,0.05601714869779631,-0.05601714869779631
0.24317850795616427,-0.19972097370791217,-0.09570631571158558,-0.10945468609855921,-0.0614565630716035,0.5388107713293636,0.3314774414284548,0.3730183148925213,0.3218842164090751,0.27085455241378875,0.2885907000512872,0.3137955194340503,0.6361310193311098,0.3628212957506077,-0.03410784297701256,0.07083628904374513,0.3424726765835647,1.0,0.6762839404783986,0.7728547309472439,-0.3706129197181554,0.00385611564762585,-0.1814747946573825,-0.005319202612942498,-0.2897312754557782,-0.018661282286083474,0.018661282286083408
0.33622369878362396,-0.2570965561871999,-0.15358980282487353,-0.13772140916730014,-0.08891369601472653,0.7225201375762049,0.447017965431928,0.4782143217849414,0.4249756981129426,0.09493085941730965,0.37613963029220704,0.27532056048285003,0.6135115414419192,0.4676198665178202,-0.11032011908357295,0.10124152360682089,0.24449566671360332,0.6762839404783986,1.0,0.8268460296333375,0.15922414966791165,0.14469692524781158,-0.1288836382439786,-0.06186844268278438,-0.38567038727923614,0.07414591613428402,-0.07414591613428402
0.1620369759540951,-0.39341081493113533,-0.28396345554000224,-0.12016269826390359,-0.03886277947704557,0.6454564500150157,0.48157001224752094,0.46118750263965264,0.3956431601269005,0.1580819937779596,0.3178079205072088,0.304211169283033,0.7251136712058683,0.452863266601916,-0.04438908082208012,0.11959375189255353,0.5262665447576557,0.7728547309472439,0.8268460296333375,1.0,-0.16211928787731109,-0.04425534227734235,-0.17500333272673949,0.002414271369744173,-0.25175404657666794,0.05339114386160873,-0.053391143861608766
0.25109555586831034,0.22999572802226229,0.234138423159138,-0.03483201776129764,-0.04030930648706463,0.3077302151369608,0.129354882404083,0.14171089007777762,0.15038649969389886,-0.2983615794332576,0.13151880691696047,-0.10810533233323825,-0.2156151211115622,0.1406191911173551,-0.13787723377941905,0.02751275318705966,-0.3284551864444759,-0.3706129197181554,0.15922414966791165,-0.16211928787731109,1.0,0.5720354284327795,0.037501734013997826,-0.19859755077278513,-0.2331281210437808,0.03530531427210445,-0.0353053142721043
0.40581033547285894,0.47876398470630616,0.5697265429215967,-0.046953620172412364,-0.06703201485223549,0.47191291654147416,0.12228144723514574,0.21486859414765724,0.20336605012475847,-0.16816062556819555,0.16040614333417838,-0.010201648501798328,-0.07619303849845421,0.20383763297842075,-0.18516126781886888,0.03426902274328324,-0.1886245446736012,0.00385611564762585,0.14469692524781158,-0.04425534227734235,0.5720354284327795,1.0,-0.08659517158354754,-0.26154227966311117,-0.44335839136338395,-0.05866730739462007,0.05866730739462007
-0.09469610925565795,0.07384970334169658,0.03774943233521971,0.0063330277551410675,0.018403303481425624,-0.18100524944815166,-0.0888571712686778,-0.11545068322875358,-0.09740218574818155,-0.002947105807129033,-0.07024447143329508,-0.07115234529556852,-0.17556812084136716,-0.11082611420646948,0.02673222209035275,-0.026618720367107017,-0.20341279559757194,-0.1814747946573825,-0.1288836382439786,-0.17500333272673949,0.037501734013997826,-0.08659517158354754,1.0,0.12193227637205793,0.12271482623356786,-0.004905168508269285,0.004905168508269312
-0.15568721237098024,-0.07029597481094178,-0.10690238492842633,-0.00246238627911173,0.019337122041612878,-0.1659583354319239,-0.051037064537057225,-0.09106679849843338,-0.09421389849336008,0.042970098785603886,-0.08870234972781825,-0.014200985815110354,0.033981567346942076,-0.08822697096359083,0.047859092061927226,-0.006837540107173088,0.08431863381868067,-0.005319202612942498,-0.06186844268278438,0.002414271369744173,-0.19859755077278513,-0.26154227966311117,0.12193227637205793,1.0,0.14685158732101963,0.056640533290823684,-0.05664053329082368
-0.8734939929810562,-0.029758292276146618,-0.18670181200139363,0.24369167130763839,0.34669376586150424,-0.5050955328793526,0.3348363203489856,-0.14932588133470265,-0.18424357489672488,0.07657118760193514,-0.2145239055746836,-0.11596226525492617,-0.1892471753254162,-0.12621158453716708,0.23665755778175843,0.0812358468480067,0.043212807109970906,-0.2897312754557782,-0.38567038727923614,-0.25175404657666794,-0.2331281210437808,-0.44335839136338395,0.12271482623356786,0.14685158732101963,1.0,0.0009691332036506282,-0.000969133203650897
-0.007641648711042286,-0.04016737105828767,-0.04344517537317889,-0.01640049885422607,0.001377513658880094,0.016904337208998355,0.019314768092580193,0.008954246479061064,0.010912087274599008,-0.014076352134560861,-0.008104410935270484,-0.1261461786477459,0.045461513409039575,0.009493968267009002,-0.0023476411581918556,0.013584828284620824,0.05601714869779631,-0.018661282286083474,0.07414591613428402,0.05339114386160873,0.03530531427210445,-0.05866730739462007,-0.004905168508269285,0.056640533290823684,0.0009691332036506282,1.0,-1.0
0.007641648711042269,0.0401673710582889,0.04344517537317895,0.01640049885422607,-0.001377513658880077,-0.016904337208998404,-0.019314768092580203,-0.008954246479061082,-0.01091208727459902,0.01407635213456109,0.008104410935270479,0.1261461786477459,-0.045461513409039575,-0.009493968267009016,0.002347641158191834,-0.013584828284621132,-0.05601714869779631,0.018661282286083408,-0.07414591613428402,-0.053391143861608766,-0.0353053142721043,0.05866730739462007,0.004905168508269312,-0.05664053329082368,-0.000969133203650897,-1.0,1.0
